platform,source_url,source_kind,language,review_date,rating,review_id,bath_area_tags,signal_tags,caution_tags,onsen_related,short_paraphrase,original_keywords,signal_direction,direction_backfill_rule,direction_backfill_confidence,direction_backfill_candidate_type
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2023-04-21,10.0,636024898,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天;온천/温泉,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2023-03-27,9.2,625821002,room_bath;room_open_air_bath,booking_confusion;room_bath_hot_spring,booking_access,True,"Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락, 위치·예약·송영 주의이 확인됨.",노천탕/露天;내탕/内湯;예약/거리/송영,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2023-02-08,9.2,595305575,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天;온천/温泉,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2022-12-04,9.2,569945566,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天;온천/温泉,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2020-02-14,10.0,255711135,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2020-02-10,7.2,255475104,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2019-12-03,9.6,248165513,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2019-12-02,9.6,247913724,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2019-10-10,9.6,239468124,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2019-10-09,9.6,239436147,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2019-08-02,8.4,231101563,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天;온천/温泉,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2019-07-25,10.0,229929581,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2019-06-04,9.2,222119149,room_open_air_bath,booking_confusion;room_bath_hot_spring,booking_access,True,"Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락, 위치·예약·송영 주의이 확인됨.",노천탕/露天;예약/거리/송영,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2019-04-18,9.6,212401712,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天;온천/温泉,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2019-03-07,8.4,205905194,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2019-03-02,9.2,205177009,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2019-02-14,10.0,201299572,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2018-12-24,10.0,190971672,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2018-12-23,8.4,190728395,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2018-12-19,9.2,189540168,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2018-10-20,10.0,178342248,room_open_air_bath,booking_confusion;room_bath_hot_spring,booking_access,True,"Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락, 위치·예약·송영 주의이 확인됨.",노천탕/露天;온천/温泉;예약/거리/송영,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2018-04-07,10.0,150402603,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2018-02-12,9.6,137369646,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2017-10-25,10.0,120698658,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天;온천/温泉,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2017-10-22,9.6,120622151,room_open_air_bath,booking_confusion;room_bath_hot_spring,booking_access,True,"Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락, 위치·예약·송영 주의이 확인됨.",노천탕/露天;예약/거리/송영,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2017-06-21,8.8,114199146,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天;온천/温泉,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2017-04-16,8.8,106297011,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天;온천/温泉,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2017-02-06,10.0,105405800,facility_wide,neutral_stay,,False,Agoda en/zh/other 표본: 숙박 경험 평가이 확인됨.,room/stay,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2017-01-25,5.2,105265978,facility_wide,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 숙박 경험 평가이 확인됨.,온천/温泉,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2016-09-25,10.0,73976213,facility_wide,neutral_stay,,False,Agoda en/zh/other 표본: 숙박 경험 평가이 확인됨.,room/stay,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2016-07-25,9.6,68437170,facility_wide,neutral_stay,,False,Agoda en/zh/other 표본: 숙박 경험 평가이 확인됨.,room/stay,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2016-07-17,8.4,67300379,facility_wide,neutral_stay,,False,Agoda en/zh/other 표본: 숙박 경험 평가이 확인됨.,room/stay,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2016-06-17,9.6,65961526,facility_wide,neutral_stay,,False,Agoda en/zh/other 표본: 숙박 경험 평가이 확인됨.,room/stay,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2016-05-27,8.8,65481920,room_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,객실탕/客室;온천/温泉,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2016-05-26,8.8,65470035,facility_wide,neutral_stay,,False,Agoda en/zh/other 표본: 숙박 경험 평가이 확인됨.,room/stay,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2016-04-12,9.6,64212114,room_bath,booking_confusion;room_bath_hot_spring,booking_access,True,"Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락, 위치·예약·송영 주의이 확인됨.",객실탕/客室;온천/温泉;예약/거리/송영,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2016-04-10,9.6,64191659,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天;온천/温泉,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2015-11-08,10.0,47828882,facility_wide,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 숙박 경험 평가이 확인됨.,온천/温泉,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2015-10-17,9.7,26394844,facility_wide,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 숙박 경험 평가이 확인됨.,온천/温泉,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2015-10-04,9.3,19059647,facility_wide,neutral_stay,,False,Agoda en/zh/other 표본: 숙박 경험 평가이 확인됨.,room/stay,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2024-06-02,8.4,813546467,room_open_air_bath,booking_confusion;room_bath_hot_spring,booking_access,True,"Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락, 위치·예약·송영 주의이 확인됨.",노천탕/露天;온천/温泉;예약/거리/송영,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2025-10-29,8.4,1045777697,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2024-06-03,8.8,815500592,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2024-05-19,9.6,807365823,room_bath;room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天;내탕/内湯,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2024-04-25,4.4,797800761,room_bath;room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天;내탕/内湯,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2024-01-10,9.2,760329954,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2024-01-09,8.0,759127218,room_bath;room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天;내탕/内湯,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2023-10-30,9.6,733113984,room_bath;room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天;내탕/内湯,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2022-05-19,5.2,506392277,facility_wide,neutral_stay,,False,Agoda en/zh/other 표본: 숙박 경험 평가이 확인됨.,room/stay,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2026-05-22,5.6,1122022136,room_open_air_bath,room_bath_hot_spring,insects,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天;虫/벌레,mixed,body_negative_with_context,high,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2026-05-16,10.0,1118952176,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天;온천/温泉,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2026-05-10,10.0,1117309459,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2026-01-30,9.6,1071357532,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2026-01-27,7.2,1070889111,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2026-01-09,10.0,1065420404,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2025-12-10,9.2,1058370436,room_bath;room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天;내탕/内湯,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2025-11-03,5.2,1047883546,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2025-11-01,10.0,1046853823,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2025-10-24,9.2,1043821462,room_open_air_bath,room_bath_hot_spring,temperature,True,"Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락, 온도 조절 언급이 확인됨.",노천탕/露天;온도/湯加減,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2025-10-10,8.0,1037469987,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天;온천/温泉,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2025-09-25,9.6,1030790149,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2025-06-13,8.0,971386838,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2025-06-03,5.2,970570815,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2025-05-02,8.4,958709062,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2025-04-22,9.6,953569475,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天;온천/温泉,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2025-04-15,10.0,950958825,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2025-04-09,9.2,947441457,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2025-02-16,9.6,929338551,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天;온천/温泉,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2025-01-25,10.0,920367239,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2025-01-01,7.2,911260485,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2025-01-01,6.8,911260949,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2024-12-14,10.0,903020843,room_open_air_bath,booking_confusion;room_bath_hot_spring,booking_access,True,"Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락, 위치·예약·송영 주의이 확인됨.",노천탕/露天;예약/거리/송영,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2024-12-08,7.6,902509789,room_bath;room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天;내탕/内湯,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2024-12-07,7.6,902430307,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2024-11-16,10.0,894285630,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
